	station_id	WMO_id	station_name	latitude	longitude
13437	13761.0		EDENTON NAAS	36 01 00	-076 34 00
13438	93761.0		FRYING PAN SHOALS LIGHT STN	33 28 00	-077 34 00
13439	93761.0		FRYING PAN SHOALS LIGHT STN	33 29 00	-077 35 00
13440	93761.0	74699.0	FRYING PAN SHOALS LIGHT STN	33 29 00	-077 35 00
13441	93761.0	74699.0	FRYING PAN SHOALS LIGHT STN	33 29 00	-077 35 00
13442	93792.0		FRYING PAN SHOALS LIGHTSHIP	33 34 00	-077 49 00
13443	93792.0		FRYING PAN SHOALS LIGHTSHIP	33 28 00	-077 34 00
13444	93792.0		FRYING PAN SHOALS LIGHTSHIP	33 28 00	-077 34 00
13445	93792.0		FRYING PAN SHOALS LIGHTSHIP	33 28 00	-077 34 00
13446	93792.0		FRYING PAN SHOALS LIGHTSHIP	33 28 00	-077 34 00
13447	93747.0		FT BRAGG MACKALL AAF	35 02 00	-079 30 00
13448	93747.0		FT BRAGG MACKALL AAF	35 02 00	-079 30 00
13449	93747.0		FT BRAGG MACKALL AAF	35 02 00	-079 30 00
13450	93737.0		FT BRAGG SMNS AAF	35 08 00	-078 56 00
13451	93737.0		FT BRAGG SMNS AAF	35 08 00	-078 56 00
13452	93737.0		FT BRAGG SMNS AAF	35 08 00	-078 56 00
13453	93737.0	74693.0	FT BRAGG SMNS AAF	35 08 00	-078 56 00
13454	93737.0	74693.0	FT BRAGG SMNS AAF	35 08 00	-078 56 00
13455	93737.0	74693.0	FT BRAGG SMNS AAF	35 08 00	-078 56 00
13456	13783.0		GREENVILLE	35 37 00	-077 25 00
13457	13783.0		GREENVILLE	35 37 00	-077 25 00
13458	13783.0		GREENVILLE	35 37 00	-077 25 00
13459	13783.0		GREENVILLE	35 37 00	-077 25 00
13460	13783.0		GREENVILLE	35 37 00	-077 25 00
13461	13765.0		HARVEY POINT NAAS	36 10 00	-076 20 00
13462	13765.0		HARVEY POINT NAAS	36 06 00	-076 20 00
13463	13765.0		HARVEY POINT NAAS	36 06 00	-076 20 00
13464	13842.0		HNDRSNVLLE AAF	35 26 00	-082 28 00
13465	13716.0		HOLLYRIDGE AAF	34 29 00	-077 33 00
13466	13716.0		HOLLYRIDGE AAF	34 29 00	-077 33 00
13467	13716.0		HOLLYRIDGE AAF	34 30 00	-077 34 00
13468	3898.0		HOT SPRINGS	35 54 00	-082 49 00
13469	93753.0		JACKSONVILLE ELLIS	34 50 00	-077 37 00
13470	93753.0		JACKSONVILLE ELLIS	34 50 00	-077 37 00
13471	13789.0		KILL DEVIL HILLS	36 01 00	-075 39 00
13472	13711.0		LAURINBURG AAB	34 43 00	-079 22 00
13473	13711.0		LAURINBURG AAB	34 48 00	-079 22 00
13474	13711.0		LAURINBURG AAB	34 47 00	-079 23 00
13475	13791.0		MANTEO	35 54 00	-075 40 00
13476	13791.0		MANTEO	35 54 00	-075 40 00
13477	13791.0		MANTEO	35 54 00	-075 40 00
13478	13766.0		MANTEO NAAS	35 55 00	-075 42 00
13479	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13480	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13481	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13482	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13483	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13484	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13485	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13486	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13487	93857.0		MOUNT MITCHELL	35 46 00	-082 16 00
13488	13768.0		NEW BERN NF	35 05 00	-077 03 00
13489	93727.0		NEW RIVER MCAF	34 43 00	-077 26 00
13490	93727.0		NEW RIVER MCAF	34 43 00	-077 26 00
13491	93727.0		NEW RIVER MCAF	34 43 00	-077 26 00
13492	93727.0		NEW RIVER MCAF	34 42 00	-077 26 00
13493	93727.0		NEW RIVER MCAF	34 42 00	-077 26 00
13494	93727.0		NEW RIVER MCAF	34 42 00	-077 25 00
13495	93727.0		NEW RIVER MCAF	34 42 00	-077 25 00
13496	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13497	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13498	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13499	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13500	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13501	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13502	93727.0		NEW RIVER MCAF	34 42 00	-077 23 00
13503	13792.0		OAK ISLAND LIGHTBOAT	33 53 00	-078 01 00
13504	13792.0		OAK ISLAND LIGHTBOAT	33 53 00	-078 01 00
13505	13792.0		OAK ISLAND LIGHTBOAT	33 53 00	-078 01 00
13506	13792.0		OAK ISLAND LIGHTBOAT	33 53 00	-078 01 00
13507	13793.0		OREGON INLET STN	35 46 00	-075 31 00
13508	13784.0		RALEIGH	35 47 00	-078 37 00
13509	13784.0		RALEIGH	35 47 00	-078 37 00
13510	13784.0		RALEIGH	35 47 00	-078 37 00
13511	13784.0		RALEIGH	35 47 00	-078 38 00
13512	93746.0		RESEARCH TRIANGLE PA	35 52 00	-078 51 00
13513	93754.0		RESEARCH TRIANGLE PA	35 53 00	-078 51 00
13514	13746.0		ROCKY MOUNT FAA AIRPORT	35 58 00	-077 48 00
13515	13746.0		ROCKY MOUNT FAA AIRPORT	35 58 00	-077 48 00
13516	13746.0		ROCKY MOUNT FAA AIRPORT	35 58 00	-077 48 00
13517	13746.0		ROCKY MOUNT FAA AP	35 57 00	-077 47 00
13518	13746.0		ROCKY MOUNT FAA AP	35 58 00	-077 48 00
13519	13746.0		ROCKY MOUNT FAA AP	35 58 00	-077 48 00
13520	13746.0		ROCKY MOUNT FAA AP	35 58 00	-077 48 00
13521	13746.0		ROCKY MOUNT FAA AP	35 58 00	-077 48 00
13522	93759.0		ROCKY MOUNT WILSON	35 51 00	-077 53 00
13523	93759.0		ROCKY MOUNT WILSON	35 51 00	-077 53 00
13524	93759.0		ROCKY MOUNT WILSON	35 51 00	-077 53 00
13525	93751.0		SLOOP POINT	34 24 00	-077 38 00
13526	93749.0		WALLACE	34 43 00	-078 02 00
13527	13747.0		WARRENTON WB AIRPORT	36 25 00	-078 09 00
13528	13747.0		WARRENTON WB AIRPORT	36 25 00	-078 09 00
13529	13747.0		WARRENTON WB AIRPORT	36 25 00	-078 09 00
13530	13747.0		WARRENTON WB AP	36 25 00	-078 10 00
13531	13747.0		WARRENTON WB AP	36 25 00	-078 09 00
13532	13747.0		WARRENTON WB AP	36 25 00	-078 09 00
13533	13774.0		WEEKSVILLE NAF	36 14 00	-076 08 00
13534	13774.0		WEEKSVILLE NAF	36 10 00	-076 05 00
13535	13774.0		WEEKSVILLE NAF	36 14 00	-076 08 00
13536	13774.0		WEEKSVILLE NAF	36 14 00	-076 08 00
13537	13774.0		WEEKSVILLE NAF	36 15 00	-076 08 00
13538	93750.0		WILMINGTON	34 13 00	-077 57 00
13539	13748.0		WILMINGTON	34 14 00	-077 57 00
13540	13748.0		WILMINGTON	34 14 00	-077 57 00
13541	13748.0		WILMINGTON	34 14 00	-077 57 00
13542	13748.0		WILMINGTON	34 14 00	-077 57 00
13543	13748.0		WILMINGTON	34 14 00	-077 57 00
13544	13748.0		WILMINGTON	34 14 00	-077 57 00
13545	13748.0		WILMINGTON	34 14 00	-077 57 00
13546	13748.0		WILMINGTON WB CITY	34 14 00	-077 57 00
13547	13748.0		WILMINGTON WB CITY	34 14 00	-077 57 00
13548	13748.0		WILMINGTON WB CITY	34 14 00	-077 57 00
13549	13748.0		WILMINGTON WB CITY	34 14 00	-077 57 00
13550	93783.0		BURLINGTON ALAMANCE	36 02 48	-079 28 37
13551	53892.0		JEFFERSON ASHE COUNTY AIRPORT	36 25 56	-081 25 10
13552	3705.0		ELIZABETHTOWN AIRPORT	34 36 06	-078 34 41
13553	3721.0		BRUNSWICK COUNTY AIRPORT	33 55 45	-078 04 29
13554	93774.0		WILMINGTON	33 59 21	-078 25 45
13555	13872.0		ASHEVILLE	35 36 00	-082 32 00
13556	13872.0		ASHEVILLE	35 36 00	-082 32 00
13557	13872.0		ASHEVILLE	35 36 00	-082 32 00
13558	13872.0		ASHEVILLE	35 36 00	-082 32 00
13559	13872.0		ASHEVILLE	35 36 00	-082 32 00
13560	13872.0		ASHEVILLE	35 36 00	-082 32 00
13561	13872.0		ASHEVILLE	35 36 00	-082 32 00
13562	13872.0		ASHEVILLE	35 36 00	-082 32 00
13563	13872.0		ASHEVILLE	35 36 00	-082 32 00
13564	13872.0		ASHEVILLE	35 35 43	-082 33 24
13565	53878.0		ASHEVILLE 13S	35 29 42	-082 36 54
13566	53878.0		ASHEVILLE 13S	35 29 42	-082 36 54
13567	53877.0		ASHEVILLE 8SSW	35 29 42	-082 36 54
13568	3812.0	72315.0	ASHEVILLE AIRPORT	35 25 55	-082 32 15
13569	3812.0		ASHEVILLE FAA AIRPORT	35 26 00	-082 29 00
13570	3812.0		ASHEVILLE FAA AIRPORT	35 26 00	-082 29 00
13571	3812.0		ASHEVILLE FAA AIRPORT	35 26 00	-082 29 00
13572	3812.0		ASHEVILLE FAA AIRPORT	35 26 00	-082 29 00
13573	13872.0		ASHEVILLE WB CITY	35 36 00	-082 32 00
13574	3812.0		ASHEVILLE WSO AIRPORT	35 26 00	-082 33 00
13575	3812.0	72315.0	ASHEVILLE WSO AIRPORT	35 26 00	-082 33 00
13576	3812.0	72315.0	ASHEVILLE WSO AIRPORT	35 26 00	-082 33 00
13577	3812.0	72315.0	ASHEVILLE WSO AP	35 26 00	-082 33 00
13578	3812.0	72315.0	ASHEVILLE WSO AP	35 26 00	-082 33 00
13579	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13580	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13581	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13582	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13583	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13584	3812.0		ASHEVILLE-HENDVLL AP	35 26 00	-082 29 00
13585	3810.0		HICKORY FAA AIRPORT	35 44 00	-081 23 00
13586	3810.0		HICKORY FAA AIRPORT	35 45 00	-081 23 00
13587	3810.0		HICKORY FAA AIRPORT	35 45 00	-081 23 00
13588	3810.0		HICKORY FAA AIRPORT	35 44 00	-081 23 00
13589	3810.0		HICKORY FAA AIRPORT	35 44 00	-081 23 00
13590	3810.0		HICKORY FAA AIRPORT	35 44 00	-081 23 00
13591	3810.0		HICKORY REGIONAL AP	35 44 00	-081 23 00
13592	3810.0		HICKORY REGIONAL AP	35 44 00	-081 23 00
13593	3810.0		HICKORY REGIONAL AP	35 44 00	-081 23 00
13594	3810.0		HICKORY REGIONAL AP	35 44 28	-081 23 23
13595	63801.0		CONCORD REGIONAL AIRPORT	35 22 56	-080 29 26
13596	93765.0		BEAUFORT SMITH FIELD	34 44 00	-076 40 00
13597	93765.0		BEAUFORT SMITH FIELD	34 44 00	-076 40 00
13598	93765.0		BEAUFORT SMITH FIELD	34 44 00	-076 40 00
13599	93765.0		BEAUFORT SMITH FIELD	34 44 00	-076 40 00
13600	93765.0		BEAUFORT SMITH FIELD	34 44 00	-076 40 00
13601	93765.0		BEAUFORT SMITH FIELD	34 43 36	-076 39 24
13602	93765.0		BEAUFORT SMITH FIELD	34 44 01	-076 39 38
13603	93768.0		MOREHEAD CITY	34 46 33	-076 52 35
13604	63811.0		ANDREWS MURPHY AIRPORT	35 11 42	-083 51 55
13605	3703.0		EDENTON NORTHEAST REGIONAL AIR	36 01 39	-076 34 01
13606	93799.0		WHITEVILLE COLUMBUS COUNTY MUN	34 16 22	-078 42 53
13607	93719.0		NEW BERN CRAVEN CO	35 04 00	-077 02 00
13608	93719.0		NEW BERN CRAVEN CO AP	35 04 00	-077 03 00
13609	93719.0		NEW BERN FAA AIRPORT	35 05 00	-077 02 00
13610	93719.0		NEW BERN FAA AIRPORT	35 05 00	-077 02 00
13611	93719.0		NEW BERN FAA AIRPORT	35 05 00	-077 02 00
13612	93719.0		NEW BERN FAA AIRPORT	35 04 00	-077 03 00
13613	93719.0		NEW BERN FAA AIRPORT	35 04 00	-077 03 00
13614	93719.0		NEW BERN FAA AP	35 04 00	-077 03 00
13615	93719.0		NEW BERN FAA AP	35 04 00	-077 03 00
13616	93719.0		NEW BERN FAA AP	35 04 00	-077 03 00
13617	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13618	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13619	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13620	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13621	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13622	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13623	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13624	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13625	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13626	13714.0	72303.0	FAYETTEVILE POPE AFB	35 11 00	-079 02 00
13627	13714.0		FAYETTEVILE POPE AFB	35 11 00	-079 01 00
13628	93740.0		FAYETTEVILLE REGL AP	35 00 00	-078 53 00
13629	93740.0		FAYETTEVILLE REGL AP	35 00 00	-078 53 00
13630	93740.0		FAYETTEVILLE REGL AP	35 00 00	-078 53 00
13631	93740.0		FAYETTEVILLE REGL AP	35 00 00	-078 53 00
13632	93740.0		FAYETTEVILLE REGL AP	34 59 29	-078 52 49
13633	13714.0	72303.0	POPE AFB	35 10 00	-079 01 00
13634	13714.0	72303.0	POPE AFB	35 10 00	-079 01 00
13635	13714.0	72303.0	POPE AFB	35 10 00	-079 01 00
13636	13714.0	72303.0	POPE AFB	35 10 26	-079 00 32
13637	13714.0		POPE FIELD	35 11 00	-079 02 00
13638	13714.0		POPE FIELD	35 11 00	-079 02 00
13639	13714.0		POPE FIELD	35 11 00	-079 02 00
13640	13714.0		POPE FIELD	35 11 00	-079 02 00
13641	13714.0		POPE FIELD	35 11 00	-079 02 00
13642	13757.0		CAPE HATTERAS	35 15 00	-075 31 00
13643	93729.0	72304.0	CAPE HATTERAS BILLY MITCHELL F	35 13 57	-075 37 19
13644	93729.0	72304.0	CAPE HATTERAS WSO	35 16 00	-075 33 00
13645	93729.0	72304.0	CAPE HATTERAS WSO	35 16 00	-075 33 00
13646	93729.0	72304.0	CAPE HATTERAS WSO	35 16 00	-075 33 00
13647	93742.0		DARE CO GNRY RANGE	35 45 00	-075 52 00
13648	93742.0	74695.0	DARE CO GNRY RANGE	35 41 00	-075 54 00
13649	13745.0		HATTERAS	35 15 00	-075 40 00
13650	13745.0		HATTERAS	35 15 00	-075 40 00
13651	13745.0		HATTERAS	35 15 00	-075 40 00
13652	13745.0		HATTERAS	35 15 00	-075 40 00
13653	13745.0		HATTERAS	35 13 00	-075 41 00
13654	13745.0		HATTERAS WB CITY	35 13 00	-075 41 00
13655	13745.0		HATTERAS WB CITY	35 13 00	-075 41 00
13656	53888.0		LEXINGTON DAVIDSON COUNTY AIRP	35 46 52	-080 18 13
13657	3702.0		KENANSVILLE DUPLIN COUNTY AIRP	35 00 00	-077 58 54
13658	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13659	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13660	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13661	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13662	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13663	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13664	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13665	93807.0		WINSTON-SALEM REYNLD	36 08 00	-080 14 00
13666	93807.0		WINSTON-SALEM REYNLD	36 08 01	-080 13 20
13667	93807.0		WINSTON-SALEM WBAS AP	36 08 00	-080 14 00
13668	93807.0		WINSTON-SALEM WBAS AP	36 08 00	-080 14 00
13669	93807.0		WINSTON-SALEM WBAS AP	36 08 00	-080 14 00
13670	3731.0		LOUISBURG FRANKLIN COUNTY AIRP	36 01 24	-078 19 49
13671	53870.0		GASTONIA MUNI AP	35 11 48	-081 09 21
13672	3711.0		HENDERSON OXFORD AIRPORT	36 21 41	-078 31 44
13673	13723.0		GREENSBORO TRI INTL	36 05 00	-079 57 00
13674	13723.0		GREENSBORO TRI INTL	36 05 00	-079 57 00
13675	13723.0		GREENSBORO TRI INTL	36 05 00	-079 57 00
13676	13723.0		GREENSBORO TRI INTL	36 05 00	-079 57 00
13677	13723.0		GREENSBORO TRI INTL	36 05 00	-079 57 00
13678	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13679	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13680	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13681	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13682	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13683	13723.0		GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13684	13723.0	72317.0	GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13685	13723.0	72317.0	GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13686	13723.0	72317.0	GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13687	13723.0	72317.0	GREENSBORO WSO AIRPORT	36 05 51	-079 56 37
13688	13723.0	72317.0	GREENSBORO WSO AIRPORT	36 05 00	-079 57 00
13689	93781.0		ROANOKE RAPIDS CO AP	36 26 22	-077 42 35
13690	3712.0		ERWIN HARNETT COUNTY AIRPORT	35 22 43	-078 44 01
13691	93796.0		AHOSKIE TRI COUNTY AIRPORT	36 17 51	-077 10 15
13692	63816.0		STATESVILLE MUNICIPAL AIRPORT	35 45 54	-080 57 24
13693	3713.0		SMITHFIELD JOHNSTON COUNTY AIR	35 32 27	-078 23 25
13694	3723.0		SANFORD LEE COUNTY REGIONAL AI	35 34 56	-079 06 04
13695	93726.0		KINSTON STALLNGS AFB	35 19 00	-077 38 00
13696	93726.0		KINSTON STALLNGS AFB	35 19 00	-077 38 00
13697	53899.0		LINCOLNTON LINCOLN COUNTY REGI	35 28 59	-081 09 40
13698	63844.0		MACON COUNTY AIRPORT	35 13 21	-083 25 09
13699	13881.0		CHARLOTTE DOUGLAS AP	35 14 00	-080 54 00
13700	13881.0	72314.0	CHARLOTTE DOUGLAS AP	35 13 21	-080 57 15
13701	13881.0	72314.0	CHARLOTTE WSO ARPT	35 13 00	-080 56 00
13702	13881.0	72314.0	CHARLOTTE WSO ARPT	35 13 00	-080 56 00
13703	13881.0	72314.0	CHARLOTTE WSO ARPT	35 13 00	-080 56 00
13704	13881.0	72314.0	CHARLOTTE WSO ARPT	35 13 00	-080 56 00
13705	3720.0		MOORE COUNTY AIRPORT	-35 14 14	-079 23 28
13706	93759.0		ROCKY MOUNT WILSON	35 51 18	-077 53 35
13707	13748.0	72302.0	WILMINGTON INTL AP	34 16 00	-077 55 00
13708	13748.0	72302.0	WILMINGTON INTL AP	34 16 00	-077 55 00
13709	13748.0	72302.0	WILMINGTON INTL AP	34 16 03	-077 53 59
13710	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 55 00
13711	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 55 00
13712	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 55 00
13713	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 54 00
13714	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 54 00
13715	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 54 00
13716	13748.0	72302.0	WILMINGTON WSO AP	34 16 06	-077 54 22
13717	13748.0	72302.0	WILMINGTON WSO AP	34 16 00	-077 54 00
13718	93785.0		CHAPEL HILL WILLIAMS	35 56 00	-079 03 51
13719	13786.0		ELIZABETH CITY CGAS	36 15 38	-076 10 30
13720	13786.0		ELIZABETH CITY CGAS	36 16 00	-076 11 00
13721	13787.0		ELIZABETH CITY CGAS	36 16 00	-076 10 00
13722	13787.0		ELIZABETH CITY CGAS	36 16 00	-076 11 00
13723	13787.0		ELIZABETH CITY CGAS	36 16 00	-076 10 00
13724	13786.0		ELIZABETH CITY FAA AIRPORT	36 16 00	-076 11 00
13725	13786.0		ELIZABETH CITY FAA AIRPORT	36 16 00	-076 11 00
13726	13786.0		ELIZABETH CITY FAA AIRPORT	36 16 00	-076 11 00
13727	13786.0		ELIZABETH CITY FAA AIRPORT	36 16 00	-076 11 00
13728	3722.0		ROXBORO PERSON COUNTY AIRPORT	36 17 05	-078 59 03
13729	93769.0		GRIFTON AIR SMPL STN	35 21 00	-077 23 00
13730	3709.0		ASHEBORO MUNICIPAL AIRPORT	35 39 13	-079 53 42
13731	13776.0		LUMBERTON AIRPORT	34 37 00	-079 04 00
13732	13776.0		LUMBERTON AIRPORT	34 37 00	-079 04 00
13733	13776.0		LUMBERTON MUNI AP	34 36 36	-079 03 34
13734	13776.0		LUMBERTON MUNI AP	34 37 00	-079 04 00
13735	13776.0		LUMBERTON MUNI AP	34 37 00	-079 04 00
13736	63812.0		SALISBURY ROWAN COUNTY AIRPORT	35 38 45	-080 31 13
13737	53890.0		RUTHERFORD COUNTY MARCHMAN FIE	35 25 41	-081 56 06
13738	3727.0		CLINTON SAMPSON COUNTY AP	34 58 32	-078 21 52
13739	93782.0		MAXTON LAURINBURG AP	34 47 30	-079 21 58
13740	63824.0		STANLEY COUNTY AIRPORT	35 25 00	-080 09 02
13741	63807.0		MOUNT AIRY SURRY COUNTY AIRPOR	36 27 35	-080 33 10
13742	53872.0		MONROE AIRPORT	35 01 01	-080 37 14
13743	93772.0		RALEIGH DURAHM	35 39 55	-078 29 24
13744	13722.0		RALEIGH DURHAM AP	35 52 00	-078 47 00
13745	13722.0		RALEIGH DURHAM AP	35 52 00	-078 47 00
13746	13722.0		RALEIGH DURHAM AP	35 52 00	-078 47 00
13747	13722.0		RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13748	13722.0		RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13749	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13750	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13751	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13752	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13753	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13754	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13755	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 14	-078 47 11
13756	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13757	13722.0	72306.0	RALEIGH DURHAM WSFO AP	35 52 00	-078 47 00
13758	63819.0		BOONE WATAUGA COUNTY HOSPITAL	36 12 00	-081 39 00
13759	13713.0		GOLDSBORO 4 SE	35 20 00	-077 58 00
13760	13713.0		GOLDSBORO 4 SE	35 20 00	-077 58 00
13761	13713.0		GOLDSBORO 4 SE	35 20 40	-077 57 53
13762	13713.0		GOLDSBORO S-J AFB	35 21 00	-077 58 00
13763	13713.0		GOLDSBORO S-J AFB	35 21 00	-077 59 00
13764	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13765	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13766	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13767	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13768	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13769	13713.0		GOLDSBORO S-J AFB	35 20 00	-077 58 00
13770	3708.0		GOLDSBORO WAYNE MUNICIPAL AIRP	35 27 37	-077 57 53
13771	63821.0		WILKES COUNTY AIRPORT	36 13 22	-081 05 54
13772	24039.0		BISMARCK AAF	46 47 00	-100 42 00
13773	94106.0		VALLEY CITY	46 29 00	-100 18 00
13774	94928.0		DEVILS LAKE	48 07 00	-098 54 00
13775	94928.0		DEVILS LAKE	48 07 00	-098 54 00
13776	94928.0		DEVILS LAKE	48 07 00	-098 54 00
13777	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 55 00
13778	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 54 00
13779	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 54 00
13780	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 54 00
13781	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 54 00
13782	94928.0		DEVILS LAKE MUNI AP	48 07 00	-098 54 00
13783	94937.0		ELLENDALE	45 59 00	-098 34 00
13784	94942.0		ELLENDALE	45 59 00	-098 34 00
13785	94925.0		GRAND FORKS AF	47 56 00	-097 23 00
13786	94925.0		GRAND FORKS AF	47 56 00	-097 23 00
13787	94925.0		GRAND FORKS AF	47 58 00	-097 24 00
13788	94925.0		GRAND FORKS AF	47 57 00	-097 22 00
13789	94925.0		GRAND FORKS AF	47 58 00	-097 24 00
13790	94925.0		GRAND FORKS AF	47 58 00	-097 24 00
13791	94925.0		GRAND FORKS AF	47 58 00	-097 24 00
13792	14916.0		GRAND FORKS MUNICIPAL ARPT	47 56 00	-097 05 00
13793	14916.0		GRAND FORKS MUNICIPAL ARPT	47 56 00	-097 05 00
13794	14916.0		GRAND FORKS MUNICIPAL ARPT	47 56 00	-097 05 00
13795	14916.0		GRAND FORKS MUNICIPAL ARPT	47 56 00	-097 05 00
13796	14916.0		GRAND FORKS MUNICIPAL ARPT	47 56 00	-097 05 00
13797	94955.0		LIDGERWOOD AUTO	46 06 00	-097 09 00
13798	94011.0		MINOT AFB	48 25 00	-101 20 00
13799	94011.0		MINOT AFB	48 25 00	-101 20 00
13800	94011.0		MINOT AFB	48 25 00	-101 21 00
13801	94011.0		MINOT AFB	48 25 00	-101 21 00
13802	94011.0		MINOT AFB	48 25 00	-101 21 00
13803	94011.0		MINOT AFB	48 25 00	-101 21 00
13804	94011.0		MINOT AFB	48 25 00	-101 21 00
13805	94939.0		NEKOMA AFB	48 51 00	-098 26 00
13806	94939.0		NEKOMA AFB	48 51 00	-098 26 00
13807	14957.0		VALLEY CITY	46 55 00	-098 21 00
13808	24014.0		WILLISTON	48 09 00	-103 37 00
13809	24014.0		WILLISTON	48 09 00	-103 37 00
13810	24014.0		WILLISTON	48 09 00	-103 37 00
13811	24014.0	72767.0	WILLISTON	48 09 00	-103 37 00
13812	24014.0	72767.0	WILLISTON	48 09 00	-103 37 00
13813	24014.0	72767.0	WILLISTON	48 09 00	-103 37 00
13814	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13815	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13816	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13817	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13818	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13819	24014.0	72767.0	WILLISTON WBO	48 09 00	-103 37 00
13820	24041.0		GLEN ULLIN	46 48 00	-101 51 00
13821	24042.0		GOLVA	46 44 00	-103 57 00
13822	24042.0		GOLVA	46 44 00	-103 57 00
13823	94038.0		HETTINGER MUNI AP	46 01 00	-102 39 00
13824	94038.0		HETTINGER MUNI AP	46 01 00	-102 39 00
13825	94038.0		HETTINGER MUNI AP	46 00 50	-102 39 17
