"ID";"Project title";"Collection_name";"Original Country or Region";"Original City or Town or Village";"Station Name";"Platform";"Altitude";"Original_Latitude_Units";"Original_Longitude_Units";"Original_Altitude_Units";"Local Gravity";"Last modified";"Original_Location or Relocation";"Start Station Year Month Day";"End Station Year Month Day";"Start Record Year Month Day";"End Record Year Month Day";"WMO Region";"Latitude";"Longitude";"Current Station Name";"WMO_ID";"Network1_name";"Network1_ID";"Network2_name";"Network2_ID";"Country or Region";"City or Town or Village";"Time Resolution";"Observation Times";"Time Reference Meridian, or Other";"Estimated Station Days";"Time Gaps";"Vertical Coordinate";"Significant Levels Y or N";"Variable Name";"Units";"Original Units";"Variable Instrument";"Corrections or Conversions";"Observation Changes";"Type of Access (Public or Restricted)";"Data Owner";"Data Owner Link or contact";"Source";"Type of Initial Source";"Source Link (Images)";"Data Provider";"Data Provider (Link or contact)";"Data series in published databank citation";"State of Data Rescue";"Comments";"Project Status"
"110003653";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Le Puy";"P";"685.0";"";"";"meters";"";"2018-09-24 08:51:40.321517+00:00";"";"";"";"1927-06-01";"1927-10-31";"Europe";"45.05";"3.88";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"42";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003654";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Le Puy";"P";"685.0";"";"";"meters";"";"2018-09-24 08:51:40.332376+00:00";"";"";"";"1927-06-01";"1927-10-31";"Europe";"45.05";"3.88";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"42";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003655";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"RB";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.342869+00:00";"";"";"";"1927-10-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"83";"";"pressure";"";"air_pressure";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003656";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"RB";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.354908+00:00";"";"";"";"1927-10-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"83";"";"pressure";"";"air_temperature";"ºC";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003657";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"RB";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.366923+00:00";"";"";"";"1927-10-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"83";"";"pressure";"";"relative_humidity";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003658";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"RB";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.376203+00:00";"";"";"";"1927-10-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"83";"";"pressure";"";"geopotential_height";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003659";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"P";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.387703+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003660";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"P";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.399491+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003661";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"P";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.410011+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003662";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leipzig";"P";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.421477+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"51.4";"12.4";"";"-999";"";"";"";"";"Germany";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003663";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leros";"P";"1.0";"";"";"meters";"";"2018-09-24 08:51:40.432090+00:00";"";"";"";"1926-09-01";"1928-07-31";"Europe";"37.12";"26.88";"";"-999";"";"";"";"";"Greece";"";"less than daily";"";"";"192";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003664";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leros";"P";"1.0";"";"";"meters";"";"2018-09-24 08:51:40.443946+00:00";"";"";"";"1926-09-01";"1928-07-31";"Europe";"37.12";"26.88";"";"-999";"";"";"";"";"Greece";"";"less than daily";"";"";"192";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003665";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leros";"P";"1.0";"";"";"meters";"";"2018-09-24 08:51:40.455505+00:00";"";"";"";"1926-09-01";"1928-07-31";"Europe";"37.12";"26.88";"";"-999";"";"";"";"";"Greece";"";"less than daily";"";"";"192";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003666";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leros";"P";"1.0";"";"";"meters";"";"2018-09-24 08:51:40.465439+00:00";"";"";"";"1926-09-01";"1928-07-31";"Europe";"37.12";"26.88";"";"-999";"";"";"";"";"Greece";"";"less than daily";"";"";"192";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003667";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leuchars";"P";"45.0";"";"";"meters";"";"2018-09-24 08:51:40.477151+00:00";"";"";"";"1925-01-01";"1926-05-31";"Europe";"56.38";"-2.88";"";"-999";"";"";"";"";"United Kingdom";"";"less than daily";"";"";"142";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003668";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leuchars";"P";"45.0";"";"";"meters";"";"2018-09-24 08:51:40.489098+00:00";"";"";"";"1925-01-01";"1926-05-31";"Europe";"56.38";"-2.88";"";"-999";"";"";"";"";"United Kingdom";"";"less than daily";"";"";"142";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003669";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leuchars";"P";"45.0";"";"";"meters";"";"2018-09-24 08:51:40.498524+00:00";"";"";"";"1925-01-01";"1926-05-31";"Europe";"56.38";"-2.88";"";"-999";"";"";"";"";"United Kingdom";"";"less than daily";"";"";"142";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003670";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Leuchars";"P";"45.0";"";"";"meters";"";"2018-09-24 08:51:40.510178+00:00";"";"";"";"1925-01-01";"1926-05-31";"Europe";"56.38";"-2.88";"";"-999";"";"";"";"";"United Kingdom";"";"less than daily";"";"";"142";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003671";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lida";"P";"151.0";"";"";"meters";"";"2018-09-24 08:51:40.521482+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"53.88";"25.3";"";"-999";"";"";"";"";"Belarus";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003672";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lida";"P";"151.0";"";"";"meters";"";"2018-09-24 08:51:40.531725+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"53.88";"25.3";"";"-999";"";"";"";"";"Belarus";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003673";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lida";"P";"151.0";"";"";"meters";"";"2018-09-24 08:51:40.543243+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"53.88";"25.3";"";"-999";"";"";"";"";"Belarus";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003674";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lida";"P";"151.0";"";"";"meters";"";"2018-09-24 08:51:40.555071+00:00";"";"";"";"1928-07-01";"1928-07-31";"Europe";"53.88";"25.3";"";"-999";"";"";"";"";"Belarus";"";"less than daily";"";"";"8";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003675";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lieksa";"P";"101.0";"";"";"meters";"";"2018-09-24 08:51:40.565657+00:00";"";"";"";"1927-06-01";"1928-07-31";"Europe";"63.32";"30.5";"";"-999";"";"";"";"";"Finland";"";"less than daily";"";"";"117";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003676";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lieksa";"P";"101.0";"";"";"meters";"";"2018-09-24 08:51:40.576556+00:00";"";"";"";"1927-06-01";"1928-07-31";"Europe";"63.32";"30.5";"";"-999";"";"";"";"";"Finland";"";"less than daily";"";"";"117";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003677";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lieksa";"P";"101.0";"";"";"meters";"";"2018-09-24 08:51:40.587677+00:00";"";"";"";"1927-06-01";"1928-07-31";"Europe";"63.32";"30.5";"";"-999";"";"";"";"";"Finland";"";"less than daily";"";"";"117";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003678";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lieksa";"P";"101.0";"";"";"meters";"";"2018-09-24 08:51:40.598283+00:00";"";"";"";"1927-06-01";"1928-07-31";"Europe";"63.32";"30.5";"";"-999";"";"";"";"";"Finland";"";"less than daily";"";"";"117";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003679";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Limoges";"P";"330.0";"";"";"meters";"";"2018-09-24 08:51:40.610219+00:00";"";"";"";"1927-06-01";"1928-03-31";"Europe";"45.85";"1.25";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003680";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Limoges";"P";"330.0";"";"";"meters";"";"2018-09-24 08:51:40.621757+00:00";"";"";"";"1927-06-01";"1928-03-31";"Europe";"45.85";"1.25";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003681";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Limoges";"P";"330.0";"";"";"meters";"";"2018-09-24 08:51:40.632694+00:00";"";"";"";"1927-06-01";"1928-03-31";"Europe";"45.85";"1.25";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003682";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Limoges";"P";"330.0";"";"";"meters";"";"2018-09-24 08:51:40.643459+00:00";"";"";"";"1927-06-01";"1928-03-31";"Europe";"45.85";"1.25";"";"-999";"";"";"";"";"France";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003683";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Ljungbyhed";"A";"42.0";"";"";"meters";"";"2018-09-24 08:51:40.654307+00:00";"";"";"";"1927-10-01";"1927-10-31";"Europe";"56.08";"13.22";"";"-999";"";"";"";"";"Sweden";"";"less than daily";"";"";"8";"";"pressure";"";"air_pressure";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003684";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Ljungbyhed";"A";"42.0";"";"";"meters";"";"2018-09-24 08:51:40.665160+00:00";"";"";"";"1927-10-01";"1927-10-31";"Europe";"56.08";"13.22";"";"-999";"";"";"";"";"Sweden";"";"less than daily";"";"";"8";"";"pressure";"";"air_temperature";"ºC";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003685";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Ljungbyhed";"A";"42.0";"";"";"meters";"";"2018-09-24 08:51:40.677053+00:00";"";"";"";"1927-10-01";"1927-10-31";"Europe";"56.08";"13.22";"";"-999";"";"";"";"";"Sweden";"";"less than daily";"";"";"8";"";"pressure";"";"relative_humidity";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003686";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Ljungbyhed";"A";"42.0";"";"";"meters";"";"2018-09-24 08:51:40.687876+00:00";"";"";"";"1927-10-01";"1927-10-31";"Europe";"56.08";"13.22";"";"-999";"";"";"";"";"Sweden";"";"less than daily";"";"";"8";"";"pressure";"";"geopotential_height";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003687";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lonate Pozzolo";"P";"186.0";"";"";"meters";"";"2018-09-24 08:51:40.699332+00:00";"";"";"";"1926-05-01";"1927-02-28";"Europe";"45.58";"8.72";"";"-999";"";"";"";"";"Italy";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003688";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lonate Pozzolo";"P";"186.0";"";"";"meters";"";"2018-09-24 08:51:40.710622+00:00";"";"";"";"1926-05-01";"1927-02-28";"Europe";"45.58";"8.72";"";"-999";"";"";"";"";"Italy";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"wind_from_direction";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003689";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lonate Pozzolo";"P";"186.0";"";"";"meters";"";"2018-09-24 08:51:40.721735+00:00";"";"";"";"1926-05-01";"1927-02-28";"Europe";"45.58";"8.72";"";"-999";"";"";"";"";"Italy";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"eastward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003690";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Lonate Pozzolo";"P";"186.0";"";"";"meters";"";"2018-09-24 08:51:40.732635+00:00";"";"";"";"1926-05-01";"1927-02-28";"Europe";"45.58";"8.72";"";"-999";"";"";"";"";"Italy";"";"less than daily";"";"";"83";"";"altitude (gdm)";"";"northward_wind_speed";"";"";"pilot_balloon";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
"110003691";"ERA-CLIM (UBERN)";"ERA-CLIM (UBERN)";"";"";"Los Angeles";"RB";"127.0";"";"";"meters";"";"2018-09-24 08:51:40.788025+00:00";"";"";"";"1928-03-01";"1928-03-31";"North, Central America and the Caribbean";"34.05";"-118.25";"";"-999";"";"";"";"";"United States of America";"";"less than daily";"";"";"8";"";"pressure";"";"air_pressure";"";"";"";"";"";"";"public";"";"Ergebnisse der aerologischen Messungen = Résultats des ascensions aérologiques = Results of aerological ascents / Internationale Kommission für die Erforschung der Freien Atmosphäre. 1925";"printed";"/UBERN/International/";"Alexander_Stickler";"";"";"Hard copy;Imaged;Digitized Original Format/Units;Quality Control";"";"completed"
